"","age","NHANES","total","HP","perc","neg","year","prev_obs","age_sq","fit_val","se_fit","upr","upr_scl","lwr","lwr_scl","model","type","FOI","fit_val_perc"
"266",77,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"267",78,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"268",79,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"269",80,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"270",81,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"271",82,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"272",83,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"273",84,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"274",85,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"275",86,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"276",87,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"277",88,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"278",89,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"279",90,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"280",91,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"281",92,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"282",93,"1988-1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0144799486588961,NA
"283",0,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"284",1,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"285",2,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"286",3,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"287",4,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"288",5,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"289",6,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"290",7,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"291",8,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"292",9,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"293",10,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"294",11,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"295",12,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"296",13,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"297",14,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"298",15,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"299",16,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"300",17,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"301",18,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"302",19,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"303",20,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"304",21,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"305",22,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"306",23,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"307",24,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"308",25,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"309",26,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"310",27,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"311",28,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"312",29,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"313",30,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"314",31,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"315",32,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"316",33,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"317",34,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"318",35,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"319",36,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"320",37,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"321",38,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"322",39,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"323",40,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"324",41,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"325",42,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"326",43,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"327",44,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"328",45,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"329",46,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"330",47,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"331",48,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"332",49,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"333",50,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"334",51,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"335",52,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"336",53,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"337",54,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"338",55,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"339",56,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"340",57,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"341",58,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"342",59,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"343",60,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"344",61,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"345",62,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"346",63,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"347",64,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"348",65,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"349",66,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"350",67,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"351",68,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"352",69,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"353",70,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"354",71,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"355",72,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"356",73,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"357",74,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"358",75,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"359",76,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"360",77,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"361",78,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"362",79,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"363",80,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"364",81,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"365",82,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"366",83,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"367",84,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"368",85,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"369",86,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"370",87,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"371",88,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"372",89,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"373",90,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"374",91,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"375",92,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"376",93,"1999-2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muench's Model","Force of Infection (λ)",0.0132562358263637,NA
"377",0,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"Griffith's Model","Prevalence",NA,0
"378",1,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.0208790598321926,0.00128237766338142,0.0234438151589555,2.34438151589555,0.0183143045054298,1.83143045054298,"Griffith's Model","Prevalence",NA,2.08790598321926
"379",2,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.0410803205685332,0.00247207871773888,0.0460244780040109,4.60244780040109,0.0361361631330554,3.61361631330554,"Griffith's Model","Prevalence",NA,4.10803205685332
"380",3,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.0606278545490414,0.00357422259533551,0.0677762997397124,6.77762997397124,0.0534794093583704,5.34794093583704,"Griffith's Model","Prevalence",NA,6.06278545490414
"381",4,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.0795447506920385,0.00459364902055811,0.0887320487331547,8.87320487331547,0.0703574526509223,7.03574526509223,"Griffith's Model","Prevalence",NA,7.95447506920385
"382",5,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.097853157606282,0.00553493397105626,0.108923025548395,10.8923025548395,0.0867832896641695,8.67832896641695,"Griffith's Model","Prevalence",NA,9.7853157606282
"383",6,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.115574324655285,0.0064024047619825,0.12837913417925,12.837913417925,0.10276951513132,10.276951513132,"Griffith's Model","Prevalence",NA,11.5574324655285
"384",7,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.132728641076604,0.00720015430944225,0.147128949695488,14.7128949695488,0.118328332457719,11.8328332457719,"Griffith's Model","Prevalence",NA,13.2728641076604
"385",8,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.14933567325342,0.00793205462633314,0.165199782506086,16.5199782506086,0.133471564000754,13.3471564000754,"Griffith's Model","Prevalence",NA,14.933567325342
"386",9,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.165414200230589,0.00860176960106646,0.182617739432722,18.2617739432722,0.148210661028456,14.8210661028456,"Griffith's Model","Prevalence",NA,16.5414200230589
"387",10,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.180982247562457,0.00921276710721085,0.199407781776879,19.9407781776879,0.162556713348035,16.2556713348035,"Griffith's Model","Prevalence",NA,18.0982247562457
"388",11,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.196057119575145,0.00976833048987097,0.215593780554887,21.5593780554887,0.176520458595403,17.6520458595403,"Griffith's Model","Prevalence",NA,19.6057119575145
"389",12,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.210655430121652,0.0102715694726059,0.231198569066864,23.1198569066864,0.19011229117644,19.011229117644,"Griffith's Model","Prevalence",NA,21.0655430121652
"390",13,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.224793131904024,0.0107254305268975,0.246243992957819,24.6243992957819,0.203342270850229,20.3342270850229,"Griffith's Model","Prevalence",NA,22.4793131904024
"391",14,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.238485544432947,0.0111327067445936,0.260750957922134,26.0750957922134,0.216220130943759,21.6220130943759,"Griffith's Model","Prevalence",NA,23.8485544432947
"392",15,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.251747380691454,0.0114960472523666,0.274739475196187,27.4739475196187,0.228755286186721,22.8755286186721,"Griffith's Model","Prevalence",NA,25.1747380691454
"393",16,"1988-1994",NA,NA,NA,NA,NA,NA,NA,0.264592772565969,0.0118179662060485,0.288228704978065,28.8228704978065,0.240956840153872,24.0956840153872,"Griffith's Model","Prevalence",NA,26.4592772565969
"394",17,"1988-1994",54,19,35.19,35,1991,0.351851851851852,289,0.277035295104609,0.0121008514017135,0.301236997908036,30.1236997908036,0.252833592301182,25.2833592301182,"Griffith's Model","Prevalence",NA,27.7035295104609
"395",18,"1988-1994",45,14,31.11,31,1991,0.311111111111111,324,0.289087989659598,0.0123469725395855,0.313781934738769,31.3781934738769,0.264394044580427,26.4394044580427,"Griffith's Model","Prevalence",NA,28.9087989659598
"396",19,"1988-1994",58,25,43.1,33,1991,0.431034482758621,361,0.300763385967665,0.0125584891762284,0.325880364320121,32.5880364320121,0.275646407615208,27.5646407615208,"Griffith's Model","Prevalence",NA,30.0763385967665
"397",20,"1988-1994",43,11,25.58,32,1991,0.255813953488372,400,0.312073523219553,0.0127374584000429,0.337548440019639,33.7548440019639,0.286598606419467,28.6598606419467,"Griffith's Model","Prevalence",NA,31.2073523219553
"398",21,"1988-1994",42,18,42.86,24,1991,0.428571428571429,441,0.32302997016713,0.0128858422648054,0.34880165469674,34.880165469674,0.297258285637519,29.7258285637519,"Griffith's Model","Prevalence",NA,32.302997016713
"399",22,"1988-1994",41,10,24.39,31,1991,0.24390243902439,484,0.333643844314082,0.013005515015847,0.359654874345776,35.9654874345776,0.307632814282388,30.7632814282388,"Griffith's Model","Prevalence",NA,33.3643844314082
"400",23,"1988-1994",43,16,37.21,27,1991,0.372093023255814,529,0.343925830233857,0.0130982701434349,0.370122370520727,37.0122370520727,0.317729289946988,31.7729289946988,"Griffith's Model","Prevalence",NA,34.3925830233857
"401",24,"1988-1994",47,11,23.4,36,1991,0.234042553191489,576,0.353886197056248,0.0131658272979572,0.380217851652163,38.0217851652163,0.327554542460334,32.7554542460334,"Griffith's Model","Prevalence",NA,35.3886197056248
"402",25,"1988-1994",45,22,48.89,23,1991,0.488888888888889,625,0.363534815161934,0.0132098391015604,0.389954493365055,38.9954493365055,0.337115136958813,33.7115136958813,"Griffith's Model","Prevalence",NA,36.3534815161934
"403",26,"1988-1994",43,19,44.19,24,1991,0.441860465116279,676,0.37288117212227,0.0132318978908668,0.399344967904003,39.9344967904003,0.346417376340536,34.6417376340536,"Griffith's Model","Prevalence",NA,37.288117212227
"404",27,"1988-1994",52,20,38.46,32,1991,0.384615384615385,729,0.381934387919747,0.0132335424252049,0.408401472770157,40.8401472770157,0.355467303069337,35.5467303069337,"Griffith's Model","Prevalence",NA,38.1934387919747
"405",28,"1988-1994",45,20,44.44,25,1991,0.444444444444444,784,0.390703229482722,0.0132162645942634,0.417135758671249,41.7135758671249,0.364270700294196,36.4270700294196,"Griffith's Model","Prevalence",NA,39.0703229482722
"406",29,"1988-1994",28,11,39.29,17,1991,0.392857142857143,841,0.399196124566342,0.0131815161580359,0.425559156882414,42.5559156882414,0.37283309225027,37.283309225027,"Griffith's Model","Prevalence",NA,39.9196124566342
"407",30,"1988-1994",46,26,56.52,20,1991,0.565217391304348,900,0.407421175009956,0.0131307155501066,0.433682606110169,43.3682606110169,0.381159743909743,38.1159743909743,"Griffith's Model","Prevalence",NA,40.7421175009956
"408",31,"1988-1994",42,18,42.86,24,1991,0.428571428571429,961,0.415386169399805,0.0130652547723926,0.441516678944591,44.1516678944591,0.38925565985502,38.925565985502,"Griffith's Model","Prevalence",NA,41.5386169399805
"409",32,"1988-1994",50,20,40,30,1991,0.4,1024,0.423098595164301,0.012986506404981,0.449071607974263,44.9071607974263,0.397125582354339,39.7125582354339,"Griffith's Model","Prevalence",NA,42.3098595164301
"410",33,"1988-1994",46,18,39.13,28,1991,0.391304347826087,1089,0.430565650127857,0.012895830748145,0.456357311624147,45.6357311624147,0.404773988631567,40.4773988631567,"Griffith's Model","Prevalence",NA,43.0565650127857
"411",34,"1988-1994",43,13,30.23,30,1991,0.302325581395349,1156,0.437794253547928,0.0127945831043139,0.463383419756556,46.3383419756556,0.4122050873393,41.22050873393,"Griffith's Model","Prevalence",NA,43.7794253547928
"412",35,"1988-1994",44,15,34.09,29,1991,0.340909090909091,1225,0.444791056658668,0.0126841211949195,0.470159299048507,47.0159299048507,0.419422814268829,41.9422814268829,"Griffith's Model","Prevalence",NA,44.4791056658668
"413",36,"1988-1994",42,11,26.19,31,1991,0.261904761904762,1296,0.451562452743454,0.0125658126896891,0.476694078122832,47.6694078122832,0.426430827364076,42.6430827364076,"Griffith's Model","Prevalence",NA,45.1562452743454
"414",37,"1988-1994",45,23,51.11,22,1991,0.511111111111111,1369,0.45811458675742,0.0124410428030739,0.482996672363568,48.2996672363568,0.433232501151272,43.3232501151272,"Griffith's Model","Prevalence",NA,45.811458675742
"415",38,"1988-1994",39,18,46.15,21,1991,0.461538461538462,1444,0.464453364520059,0.012311221882953,0.489075808285965,48.9075808285965,0.439830920754153,43.9830920754153,"Griffith's Model","Prevalence",NA,46.4453364520059
"416",39,"1988-1994",34,12,35.29,22,1991,0.352941176470588,1521,0.470584461496992,0.0121777928794928,0.494940047255977,49.4940047255977,0.446228875738006,44.6228875738006,"Griffith's Model","Prevalence",NA,47.0584461496992
"417",40,"1988-1994",44,25,56.82,19,1991,0.568181818181818,1600,0.476513331189009,0.0120422385362127,0.500597808261434,50.0597808261434,0.452428854116583,45.2428854116583,"Griffith's Model","Prevalence",NA,47.6513331189009
"418",41,"1988-1994",42,25,59.52,17,1991,0.595238095238095,1681,0.482245213145618,0.0119060880905786,0.506057389326776,50.6057389326776,0.458433036964461,45.8433036964461,"Griffith's Model","Prevalence",NA,48.2245213145618
"419",42,"1988-1994",50,16,32,34,1991,0.32,1764,0.487785140619456,0.0117709232083567,0.51132698703617,51.132698703617,0.464243294202743,46.4243294202743,"Griffith's Model","Prevalence",NA,48.7785140619456
"420",43,"1988-1994",26,13,50,13,1991,0.5,1849,0.493137947877105,0.0116383828064919,0.516414713490088,51.6414713490088,0.469861182264121,46.9861182264121,"Griffith's Model","Prevalence",NA,49.3137947877104
