age,period,Mean,SD,LB,UB,race,type
16,2,0.254275452455224,0.0181535296879449,0.222246373847468,0.292329432128998,NH Black,Prevalence
17,2,0.268105335504974,0.0185908103919605,0.235114993727588,0.307098159283945,NH Black,Prevalence
18,2,0.281599634373793,0.01896197391428,0.24772232026552,0.321559817864298,NH Black,Prevalence
19,2,0.294766854612047,0.0192716814326239,0.259976554880487,0.33538996756397,NH Black,Prevalence
20,2,0.307615275706256,0.0195244784642558,0.272204700545862,0.348531045897946,NH Black,Prevalence
21,2,0.32015295740539,0.0197248058596997,0.28420627766735,0.361460684355011,NH Black,Prevalence
22,2,0.332387745859922,0.0198770104935684,0.295933070251072,0.373381648351395,NH Black,Prevalence
23,2,0.344327279579513,0.0199853555769492,0.307531197742529,0.385571663825863,NH Black,Prevalence
24,2,0.355978995215043,0.0200540304867004,0.318932242026307,0.396933037955169,NH Black,Prevalence
25,2,0.367350133170474,0.0200871599727264,0.33008801355362,0.408120528054102,NH Black,Prevalence
26,2,0.378447743049886,0.0200888125647715,0.341000833028097,0.419063489149569,NH Black,Prevalence
27,2,0.389278688944801,0.0200630079559359,0.351589769523888,0.429380799422774,NH Black,Prevalence
28,2,0.399849654566793,0.0200137230921379,0.362077514263066,0.439729773932134,NH Black,Prevalence
29,2,0.410167148230167,0.0199448966472887,0.372328214701177,0.449956641496427,NH Black,Prevalence
30,2,0.420237507689372,0.0198604315165205,0.382389256421827,0.459981611715041,NH Black,Prevalence
31,2,0.430066904835617,0.0197641949195446,0.392272768284246,0.470006425392429,NH Black,Prevalence
32,2,0.439661350257061,0.0196600156801119,0.401759141776701,0.479001130317471,NH Black,Prevalence
33,2,0.44902669766676,0.0195516782444716,0.410998374003271,0.48829501222903,NH Black,Prevalence
34,2,0.458168648202437,0.0194429130320808,0.420292773382387,0.496745073992429,NH Black,Prevalence
35,2,0.46709275460201,0.0193373827867178,0.429518783122659,0.505610044865778,NH Black,Prevalence
36,2,0.475804425258678,0.0192386647258672,0.438767422357312,0.514100423845437,NH Black,Prevalence
37,2,0.484308928159243,0.0191502284779765,0.447223251942044,0.52237062111697,NH Black,Prevalence
38,2,0.492611394709223,0.0190754100521924,0.455888962628924,0.530851928150582,NH Black,Prevalence
39,2,0.500716823448208,0.0190173823957041,0.463842829486638,0.538552486338599,NH Black,Prevalence
40,2,0.508630083658777,0.0189791234405069,0.471796132157668,0.546073145007848,NH Black,Prevalence
41,2,0.516355918872216,0.0189633828922588,0.479335200736456,0.55329105840642,NH Black,Prevalence
42,2,0.523898950274145,0.0189726493258284,0.487012132635664,0.560830656791595,NH Black,Prevalence
43,2,0.531263680013083,0.0190091193757332,0.494017161049457,0.568524149677881,NH Black,Prevalence
44,2,0.538454494414864,0.0190746708974017,0.500842120541766,0.575721138709952,NH Black,Prevalence
45,2,0.545475667105743,0.0191708418914965,0.507243083104084,0.582809976477617,NH Black,Prevalence
46,2,0.552331362046932,0.0192988167147541,0.513686988524542,0.589976901272153,NH Black,Prevalence
47,2,0.55902563648321,0.0194594206617197,0.520211508459141,0.596675897125922,NH Black,Prevalence
48,2,0.565562443808183,0.0196531234364002,0.526724136762681,0.603568181667277,NH Black,Prevalence
49,2,0.571945636348675,0.0198800514081498,0.532167784463103,0.610372543176943,NH Black,Prevalence
50,2,0.578178968070661,0.0201400079397793,0.537897325123916,0.616999829953671,NH Black,Prevalence
51,2,0.584266097209081,0.02043250056145,0.542654122346837,0.623312398590585,NH Black,Prevalence
52,2,0.590210588823773,0.0207567733970073,0.547516486539791,0.62940663690368,NH Black,Prevalence
53,2,0.596015917283739,0.0211118430589081,0.552548720075377,0.635967752603388,NH Black,Prevalence
54,2,0.601685468681841,0.0214965362138152,0.557179964624299,0.642223904638453,NH Black,Prevalence
55,2,0.607222543181995,0.021909527158626,0.562229857132876,0.648530505775215,NH Black,Prevalence
56,2,0.61263035730084,0.0223493739953949,0.566666681065568,0.654674445036419,NH Black,Prevalence
57,2,0.61791204612582,0.0228145523062953,0.570298817723609,0.660411578242918,NH Black,Prevalence
58,2,0.623070665471533,0.0233034855619343,0.574083414970812,0.666359572891598,NH Black,Prevalence
59,2,0.628109193976166,0.0238145718120455,0.577888441025743,0.672141102075449,NH Black,Prevalence
60,2,0.633030535139768,0.0243462064822176,0.582032403120478,0.678099429594556,NH Black,Prevalence
61,2,0.63783751930605,0.0248968013206827,0.585301775871228,0.683341869378654,NH Black,Prevalence
62,2,0.64253290558937,0.0254647997017129,0.588426431195589,0.688777612817704,NH Black,Prevalence
63,2,0.647119383748492,0.0260486886002592,0.591188774161968,0.69410892440613,NH Black,Prevalence
64,2,0.651599576008666,0.0266470076137444,0.594599378569727,0.699430978911319,NH Black,Prevalence
65,2,0.655976038833529,0.027258355430906,0.597358470628003,0.704503430766189,NH Black,Prevalence
66,2,0.660251264648281,0.02788139414397,0.599686317827595,0.709659957150977,NH Black,Prevalence
67,2,0.664427683515542,0.0285148517780075,0.602150885956652,0.714862532124018,NH Black,Prevalence
68,2,0.668507664765256,0.0291575233773954,0.604514777261372,0.719922530245074,NH Black,Prevalence
69,2,0.67249351857997,0.0298082709495668,0.60716748437731,0.724857840745702,NH Black,Prevalence
70,2,0.676387497536771,0.0304660225248451,0.609553138883882,0.729515506656358,NH Black,Prevalence
71,2,0.680191798107115,0.0311297705509288,0.61178601563484,0.734319719209703,NH Black,Prevalence
72,2,0.683908562115776,0.0317985698032868,0.614329829795533,0.738886702238412,NH Black,Prevalence
73,2,0.687539878160068,0.0324715349592962,0.616770579281857,0.743143330805401,NH Black,Prevalence
74,2,0.691087782990481,0.0331478379547744,0.618517240294165,0.747517027486549,NH Black,Prevalence
75,2,0.694554262853834,0.0338267052166378,0.620920331571572,0.751766804147231,NH Black,Prevalence
76,2,0.697941254800019,0.0345074148444937,0.623204297301291,0.755790887935933,NH Black,Prevalence
77,2,0.701250647953349,0.0351892937966886,0.625502630895194,0.759726898187146,NH Black,Prevalence
78,2,0.704484284749552,0.0358717151222338,0.62753600259049,0.763743347647269,NH Black,Prevalence
79,2,0.707643962139347,0.036554095268685,0.629363943334543,0.76766859127602,NH Black,Prevalence
80,2,0.710731432759579,0.0372358914870169,0.630712687503848,0.771503084753169,NH Black,Prevalence
81,2,0.713748406072812,0.0379165993474406,0.632568442119244,0.775544169838785,NH Black,Prevalence
82,2,0.716696549476278,0.0385957503746013,0.634253870666795,0.779612445510366,NH Black,Prevalence
83,2,0.719577489381045,0.0392729098063704,0.635390824241273,0.783486765713667,NH Black,Prevalence
84,2,0.722392812262242,0.0399476744772716,0.636489820199452,0.787168126694398,NH Black,Prevalence
85,2,0.725144065681155,0.0406196708252198,0.638006216392127,0.790456223343672,NH Black,Prevalence
86,2,0.727832759279981,0.0412885530185591,0.639143445405828,0.793970845627585,NH Black,Prevalence
87,2,0.730460365750014,0.0419540011991965,0.640698814848972,0.797672738430977,NH Black,Prevalence
88,2,0.733028321773992,0.0426157198368353,0.641515268980251,0.801314660057601,NH Black,Prevalence
89,2,0.735538028943346,0.0432734361888322,0.642561868033392,0.804705046779163,NH Black,Prevalence
90,2,0.737990854651034,0.0439268988599414,0.643820587731997,0.808149280919504,NH Black,Prevalence
91,2,0.740388132960653,0.0445758764561314,0.644612941830199,0.811517749609551,NH Black,Prevalence
1,1,0,0,0,0,NH White,Prevalence
2,1,0.00757022860597619,0.00019146396395905,0.00721332336325744,0.00797695981163566,NH White,Prevalence
3,1,0.0150792917520153,0.000378720654864478,0.0143732027312893,0.0158842127685179,NH White,Prevalence
4,1,0.0225276855188103,0.00056185585194393,0.0214792034391913,0.0237082810164564,NH White,Prevalence
5,1,0.0299159019472852,0.000740954640688328,0.0285297564662681,0.0314684141897309,NH White,Prevalence
6,1,0.0372444290716347,0.000916101421138501,0.0355262701490293,0.0391618682352411,NH White,Prevalence
7,1,0.0445137509520928,0.00108737991574884,0.042469788875655,0.046781173724152,NH White,Prevalence
8,1,0.0517243477074321,0.00125487317681291,0.0493583740716568,0.0543311020728955,NH White,Prevalence
9,1,0.0588766955471957,0.00141866359343579,0.0561928201073878,0.061827595890016,NH White,Prevalence
10,1,0.0659712668036648,0.0015788328980378,0.0629744092943696,0.0692484210065732,NH White,Prevalence
11,1,0.0730085299635633,0.00173546217237401,0.0697090572128048,0.0766027291045342,NH White,Prevalence
12,1,0.0799889496995023,0.00188863185305424,0.0763883198948445,0.0838920955728145,NH White,Prevalence
13,1,0.0869129869011659,0.00203842173654803,0.0830248001494408,0.0911254348803284,NH White,Prevalence
14,1,0.0937810987062411,0.00218491098365928,0.0896141601287895,0.0983078408588741,NH White,Prevalence
15,1,0.100593738531094,0.00232817812345552,0.0961545092047238,0.10539969095396,NH White,Prevalence
16,1,0.107351356101192,0.00246830105663702,0.102637591872574,0.112419357990465,NH White,Prevalence
17,1,0.114054397481281,0.00260535705833135,0.109043966994862,0.119416534204525,NH White,Prevalence
18,1,0.120703305105308,0.00273942278029941,0.115427139961509,0.126325908910306,NH White,Prevalence
19,1,0.127298517806103,0.00287057425253988,0.121761910875179,0.133193888901953,NH White,Prevalence
20,1,0.133840470844816,0.00299888688427911,0.12804794128727,0.140039256049257,NH White,Prevalence
21,1,0.140329595940112,0.00312443546433512,0.134286918770189,0.146793585629446,NH White,Prevalence
22,1,0.146766321297125,0.00324729416084446,0.140478485205685,0.153509026458866,NH White,Prevalence
23,1,0.153151071636176,0.00336753652034254,0.146622855750507,0.160185020105368,NH White,Prevalence
24,1,0.159484268221254,0.00348523546618871,0.152731808003249,0.166806293105025,NH White,Prevalence
25,1,0.165766328888267,0.00360046329632883,0.158786491357159,0.173357353311586,NH White,Prevalence
26,1,0.171997668073052,0.00371329168038981,0.164794026131354,0.179823784605628,NH White,Prevalence
27,1,0.178178696839166,0.00382379165610164,0.170758846223391,0.186239581677043,NH White,Prevalence
28,1,0.184309822905442,0.00393203362504497,0.176677207593526,0.192587417032859,NH White,Prevalence
29,1,0.190391450673319,0.00403808734772328,0.182537431520895,0.198883174879895,NH White,Prevalence
30,1,0.196423981253951,0.00414202193796156,0.188368988914013,0.20508705907141,NH White,Prevalence
31,1,0.202407812495091,0.00424390585663486,0.194165112029643,0.211248176947988,NH White,Prevalence
32,1,0.208343339007757,0.00434380690473292,0.199906473246638,0.217381948528969,NH White,Prevalence
33,1,0.21423095219267,0.00444179221576901,0.205572326953038,0.22339128404076,NH White,Prevalence
34,1,0.220071040266494,0.00453792824754408,0.211224963408081,0.229441681216069,NH White,Prevalence
35,1,0.225863988287835,0.00463228077327961,0.21684830103684,0.235422295605628,NH White,Prevalence
36,1,0.231610178183053,0.00472491487213553,0.222432103586594,0.241316382813902,NH White,Prevalence
37,1,0.237309988771841,0.0048158949191321,0.22791446185903,0.247190662147033,NH White,Prevalence
38,1,0.242963795792605,0.00490528457449787,0.233361248790471,0.252985413689552,NH White,Prevalence
39,1,0.248571971927636,0.0049931467724687,0.238812234473864,0.258780693266023,NH White,Prevalence
40,1,0.254134886828067,0.00507954370956545,0.244208710761768,0.264502416699103,NH White,Prevalence
41,1,0.259652907138639,0.00516453683238158,0.249523242431683,0.270185620665016,NH White,Prevalence
42,1,0.265126396522249,0.00524818682491439,0.254860573200249,0.275810076379502,NH White,Prevalence
43,1,0.270555715684306,0.00533055359547694,0.260154751824418,0.28139498596047,NH White,Prevalence
44,1,0.275941222396884,0.0054116962632304,0.265396321680715,0.286916044033225,NH White,Prevalence
45,1,0.281283271522679,0.00549167314437988,0.270627815731609,0.292395867137519,NH White,Prevalence
46,1,0.286582215038768,0.00557054173807897,0.275793099604723,0.297825745259265,NH White,Prevalence
47,1,0.291838402060168,0.00564835871209157,0.280900421519006,0.303203741793521,NH White,Prevalence
48,1,0.297052178863215,0.00572517988826178,0.285969370444785,0.308553981438296,NH White,Prevalence
49,1,0.302223888908736,0.00580106022784494,0.291010920675501,0.313849784933332,NH White,Prevalence
50,1,0.307353872865042,0.00587605381675547,0.295988264604585,0.319150751490849,NH White,Prevalence
51,1,0.312442468630726,0.0059502138507888,0.300931100977702,0.324360812715844,NH White,Prevalence
52,1,0.317490011357277,0.0060235926208766,0.305849079516101,0.329594558019468,NH White,Prevalence
53,1,0.322496833471509,0.006096241498436,0.310711509502268,0.33467231112982,NH White,Prevalence
54,1,0.327463264697805,0.00616821092087467,0.315453337071537,0.339755394839371,NH White,Prevalence
55,1,0.332389632080176,0.00623955037731453,0.320156637992224,0.344837276722362,NH White,Prevalence
56,1,0.337276260004144,0.00631030839459752,0.324913726126949,0.34987554520854,NH White,Prevalence
57,1,0.342123470218443,0.00638053252363688,0.329694963279633,0.354872608237027,NH White,Prevalence
58,1,0.346931581856542,0.00645026932617777,0.334349655252801,0.359828285462931,NH White,Prevalence
59,1,0.351700911457991,0.00651956436202989,0.338987999326529,0.36473952391138,NH White,Prevalence
60,1,0.356431772989594,0.00658846217683469,0.343664725344976,0.369616743952944,NH White,Prevalence
61,1,0.361124477866406,0.00665700629042791,0.348291983469203,0.374450739720384,NH White,Prevalence
62,1,0.365779334972561,0.00672523918585725,0.352866276982425,0.379244223312515,NH White,Prevalence
63,1,0.370396650681925,0.0067932022991123,0.357328190427922,0.38398459564791,NH White,Prevalence
64,1,0.374976728878583,0.00686093600962232,0.361708064571238,0.388644028023071,NH White,Prevalence
65,1,0.379519870977159,0.00692847963157431,0.366168772544239,0.393277661496679,NH White,Prevalence
66,1,0.384026375942963,0.006995871406101,0.370646822443866,0.397909867502619,NH White,Prevalence
67,1,0.388496540311982,0.00706314849438506,0.374984075954919,0.402504379870505,NH White,Prevalence
68,1,0.392930658210699,0.00713034697172247,0.379275774508396,0.407106602732206,NH White,Prevalence
69,1,0.397329021375755,0.00719750182258353,0.38353509258034,0.411671872029522,NH White,Prevalence
70,1,0.401691919173448,0.00726464693670666,0.387784047602835,0.416156503097642,NH White,Prevalence
71,1,0.406019638619072,0.00733181510625526,0.391966067112391,0.42062022576474,NH White,Prevalence
72,1,0.410312464396097,0.00739903802406348,0.39614401070061,0.425061069411074,NH White,Prevalence
73,1,0.41457067887519,0.00746634628299239,0.400272643738112,0.429429396530577,NH White,Prevalence
74,1,0.41879456213309,0.0075337693764127,0.404373607417665,0.433792629703636,NH White,Prevalence
75,1,0.422984391971313,0.00760133569982606,0.408367430542885,0.438131270911819,NH White,Prevalence
76,1,0.427140443934715,0.00766907255363147,0.412311202017506,0.442404191325297,NH White,Prevalence
77,1,0.431262991329902,0.00773700614703853,0.416334439647842,0.446603800753515,NH White,Prevalence
78,1,0.43535230524348,0.00780516160312463,0.420311252774988,0.450837933513634,NH White,Prevalence
79,1,0.439408654560171,0.00787356296502846,0.424207785883787,0.454917249517123,NH White,Prevalence
80,1,0.443432305980764,0.00794223320326665,0.428050261582189,0.459040808490319,NH White,Prevalence
81,1,0.44742352403993,0.00801119422415716,0.431860789415338,0.463149682049818,NH White,Prevalence
82,1,0.451382571123891,0.00808046687932753,0.43561689787014,0.467209887069495,NH White,Prevalence
83,1,0.455309707487933,0.00815007097628197,0.439327066987974,0.471236501445787,NH White,Prevalence
84,1,0.459205191273793,0.00822002528999839,0.443004281826753,0.475235787353724,NH White,Prevalence
85,1,0.463069278526886,0.00829034757552105,0.446712448433376,0.479200090898269,NH White,Prevalence
86,1,0.466902223213404,0.00836105458151242,0.450279500745145,0.483116370982488,NH White,Prevalence
87,1,0.47070427723727,0.0084321620647241,0.453830733363805,0.487050059117314,NH White,Prevalence
88,1,0.47447569045695,0.0085036848053435,0.457326601652621,0.490895773896108,NH White,Prevalence
89,1,0.478216710702134,0.00857563662317114,0.460897978854271,0.494709816187112,NH White,Prevalence
90,1,0.481927583790274,0.00864803039458036,0.464395143476758,0.498531620952328,NH White,Prevalence
91,1,0.485608553542991,0.00872087807020991,0.467918431563385,0.502243400070197,NH White,Prevalence
1,2,0,0,0,0,NH White,Prevalence
2,2,0.00498502039099781,0.000169417891630309,0.00466128068094824,0.00532919360014903,NH White,Prevalence
3,2,0.00994456106141829,0.000336985384926006,0.00930075547592088,0.0106294337527176,NH White,Prevalence
4,2,0.0148787525993938,0.000502720696141406,0.0139184504214028,0.0159008777656021,NH White,Prevalence
5,2,0.0197877249218472,0.000666641914281629,0.0185128440773476,0.0211420136321323,NH White,Prevalence
6,2,0.0246716072779522,0.000828767001912343,0.023084990640116,0.0263538260359218,NH White,Prevalence
7,2,0.0295305282525759,0.000989113795962168,0.0276371196420953,0.0315367012970644,NH White,Prevalence
8,2,0.0343646157697035,0.00114770000851782,0.0321678622746542,0.0366932038606425,NH White,Prevalence
9,2,0.0391739970958455,0.00130454322761194,0.0366773190166687,0.0418222360735582,NH White,Prevalence
10,2,0.0439587988434267,0.00145966091800371,0.0411655898749207,0.0469235115752198,NH White,Prevalence
11,2,0.0487191469741583,0.00161307042195221,0.0456308560054889,0.0519971805762575,NH White,Prevalence
12,2,0.0534551668023924,0.00176478895998262,0.0500686545194429,0.0570433924744089,NH White,Prevalence
13,2,0.0581669829984587,0.00191483363164522,0.0544841301732818,0.0620622958589174,NH White,Prevalence
14,2,0.0628547195919847,0.0020632214162672,0.05887739525754,0.0670540385149079,NH White,Prevalence
15,2,0.0675184999751982,0.00220996917369744,0.0632485614978835,0.0720097197072236,NH White,Prevalence
16,2,0.0721584469062129,0.00235509364504411,0.0675977400579519,0.0769334880320598,NH White,Prevalence
17,2,0.0767746825122966,0.00249861145340524,0.071931869664877,0.0818422253963442,NH White,Prevalence
18,2,0.0813673282931236,0.00264053910459215,0.0762483976435209,0.0867242846935555,NH White,Prevalence
19,2,0.0859365051240089,0.00278089298784601,0.080545509317964,0.0915742974328808,NH White,Prevalence
20,2,0.0904823332591266,0.00291968937654727,0.0848224265281906,0.0963934731513697,NH White,Prevalence
21,2,0.0950049323347115,0.00305694442891817,0.0890809546044288,0.101185321128981,NH White,Prevalence
22,2,0.0995044213722438,0.0031926741887183,0.0933199632770176,0.105950016596655,NH White,Prevalence
23,2,0.103980918781618,0.00332689458593322,0.0975391877608812,0.110694635499533,NH White,Prevalence
24,2,0.108434542364293,0.00345962143745624,0.101735472153986,0.115409202526098,NH White,Prevalence
25,2,0.112865409316433,0.00359087044776328,0.105906833169958,0.120112335712305,NH White,Prevalence
26,2,0.117273636232019,0.00372065720958091,0.110067338491849,0.124784916203105,NH White,Prevalence
27,2,0.121659339105962,0.00384899720454759,0.114208468682174,0.129427928815739,NH White,Prevalence
28,2,0.126022633337181,0.00397590580386817,0.118330313969733,0.134056502063262,NH White,Prevalence
29,2,0.13036363373168,0.00410139826896152,0.122432964163129,0.138660398966599,NH White,Prevalence
30,2,0.134682454505604,0.00422548975210162,0.126516508652736,0.143216541715685,NH White,Prevalence
31,2,0.138979209288274,0.00434819529705178,0.130556535940058,0.147726329430951,NH White,Prevalence
32,2,0.143254011125217,0.00446952983969232,0.134596805134445,0.152230221605238,NH White,Prevalence
33,2,0.147506972481169,0.00458950820864158,0.138618607778147,0.156733973834348,NH White,Prevalence
34,2,0.151738205243073,0.00470814512587036,0.142621434291593,0.161212438228399,NH White,Prevalence
35,2,0.15594782072305,0.00482545520730975,0.146605374210139,0.165652191259962,NH White,Prevalence
36,2,0.160135929661369,0.00494145296345248,0.150557798236564,0.170048441097388,NH White,Prevalence
37,2,0.164302642229386,0.00505615279994776,0.154479863861264,0.174450194463366,NH White,Prevalence
38,2,0.168448068032481,0.00516956901818964,0.158400956243503,0.17880560227893,NH White,Prevalence
39,2,0.172572316112972,0.00528171581589898,0.162309200457414,0.183157176471461,NH White,Prevalence
40,2,0.176675494953014,0.00539260728769899,0.166198830767797,0.187484631177368,NH White,Prevalence
41,2,0.180757712477491,0.00550225742568445,0.170069643642741,0.191769042344121,NH White,Prevalence
42,2,0.184819076056881,0.00561068011998462,0.173896554958183,0.196045840428887,NH White,Prevalence
43,2,0.188859692510118,0.0057178891593198,0.17769233822391,0.200308214798664,NH White,Prevalence
44,2,0.19287966810743,0.00582389823155175,0.181486496116159,0.204547487001812,NH White,Prevalence
45,2,0.196879108573167,0.00592872092422786,0.185277815954707,0.208743190464753,NH White,Prevalence
46,2,0.200858119088612,0.00603237072511918,0.189050998791065,0.212934272967025,NH White,Prevalence
47,2,0.204816804294785,0.00613486102275227,0.192806131392787,0.217107679649764,NH White,Prevalence
48,2,0.208755268295216,0.00623620510693506,0.196532702711398,0.221240423300938,NH White,Prevalence
49,2,0.212673614658724,0.00633641616927665,0.200225081169975,0.225348615023666,NH White,Prevalence
50,2,0.216571946422167,0.00643550730370112,0.203907047500215,0.229434053402465,NH White,Prevalence
51,2,0.220450366093182,0.00653349150695532,0.207601885382361,0.233495152798576,NH White,Prevalence
52,2,0.224308975652912,0.00663038167911094,0.211280023680026,0.237508263488956,NH White,Prevalence
53,2,0.22814787655872,0.00672619062406052,0.214941522858982,0.241473396383753,NH White,Prevalence
54,2,0.231967169746886,0.00682093105000783,0.218586024366824,0.245419117065773,NH White,Prevalence
55,2,0.235766955635288,0.00691461556995235,0.222211160720854,0.249354683361597,NH White,Prevalence
56,2,0.23954733412608,0.00700725670216823,0.225808574996829,0.253330281382168,NH White,Prevalence
57,2,0.243308404608341,0.00709886687067735,0.229388809069505,0.257284560900241,NH White,Prevalence
58,2,0.247050265960722,0.00718945840571699,0.232951944988114,0.261217493803508,NH White,Prevalence
59,2,0.250773016554074,0.00727904354420183,0.236498064410029,0.265129542248601,NH White,Prevalence
60,2,0.254476754254064,0.00736763443018051,0.240027248602639,0.268975090349917,NH White,Prevalence
61,2,0.258161576423775,0.00745524311528676,0.243538908222042,0.272817865353249,NH White,Prevalence
62,2,0.261827579926301,0.00754188155918505,0.247034361582401,0.276640929849576,NH White,Prevalence
63,2,0.265474861127312,0.007627561630011,0.250513118771782,0.280460383262004,NH White,Prevalence
64,2,0.269103515897627,0.00771229510480648,0.253984768921465,0.284260877532262,NH White,Prevalence
65,2,0.272713639615756,0.00779609366994954,0.257441675443976,0.288049174738863,NH White,Prevalence
66,2,0.276305327170434,0.00787896892157913,0.260882401781593,0.291793772640005,NH White,Prevalence
67,2,0.279878672963152,0.00796093236601477,0.264305866187589,0.295511946519755,NH White,Prevalence
68,2,0.283433770910657,0.00804199542017116,0.26765723801048,0.299208440982068,NH White,Prevalence
69,2,0.286970714447455,0.00812216941196789,0.271007091677974,0.302902929825244,NH White,Prevalence
70,2,0.29048959652829,0.00820146558073409,0.274246046261722,0.306588946594668,NH White,Prevalence
71,2,0.293990509630619,0.00827989507760851,0.277594485150747,0.310255368468093,NH White,Prevalence
72,2,0.297473545757066,0.00835746896593455,0.280940823607818,0.313902299612557,NH White,Prevalence
73,2,0.300938796437871,0.00843419822165084,0.284272629486635,0.31752984364134,NH White,Prevalence
74,2,0.30438635273332,0.00851009373367691,0.287588977306027,0.321101302588608,NH White,Prevalence
75,2,0.307816305236166,0.00858516630429464,0.29084584687757,0.324690545019411,NH White,Prevalence
76,2,0.311228744074035,0.00865942664952491,0.294041647817259,0.328260721550308,NH White,Prevalence
77,2,0.314623758911826,0.00873288539950003,0.29725129118494,0.331811933458976,NH White,Prevalence
78,2,0.318001438954088,0.00880555309883176,0.300490355862123,0.335289246018153,NH White,Prevalence
79,2,0.321361872947394,0.00887744020697502,0.303678489007561,0.338741010760197,NH White,Prevalence
80,2,0.324705149182696,0.00894855709858749,0.306835749296681,0.342225102040845,NH White,Prevalence
81,2,0.328031355497677,0.00901891406388508,0.310035116716618,0.345690459494705,NH White,Prevalence
82,2,0.331340579279078,0.0090885213089933,0.313221305046173,0.349136046467065,NH White,Prevalence
83,2,0.334632907465024,0.00915738895629474,0.316392582875324,0.352563076244963,NH White,Prevalence
84,2,0.337908426547334,0.00922552704477265,0.319494136169859,0.355935800304081,NH White,Prevalence
85,2,0.341167222573815,0.00929294553035065,0.322586431116564,0.359286219945517,NH White,Prevalence
86,2,0.344409381150554,0.00935965428622896,0.325652437911246,0.362655261339731,NH White,Prevalence
87,2,0.347634987444187,0.00942566310321667,0.328705064500334,0.366015108139516,NH White,Prevalence
88,2,0.350844126184166,0.00949098169006072,0.331796640935905,0.369357009287994,NH White,Prevalence
89,2,0.354036881665005,0.00955561967377131,0.334883372342926,0.372681060636916,NH White,Prevalence
90,2,0.357213337748522,0.00961958659994392,0.337957030807987,0.375987357526065,NH White,Prevalence
91,2,0.36037357786607,0.0096828919330782,0.341016450185929,0.379275994785994,NH White,Prevalence
1,1,0,0,0,0,Other,Prevalence
2,1,0.0377753108492484,0.00941161098705006,0.0239058612449573,0.059893787876783,Other,Prevalence
3,1,0.0729546400287782,0.0171633419214392,0.0470437520954428,0.113245259227705,Other,Prevalence
4,1,0.105738810626057,0.0234937658068878,0.0694729875660224,0.160755352569294,Other,Prevalence
5,1,0.136311022873719,0.0286059675143958,0.0913367956727789,0.203081466799724,Other,Prevalence
6,1,0.164838622822562,0.0326735826180841,0.112539074281687,0.240027969154323,Other,Prevalence
7,1,0.191474667113846,0.0358456815106485,0.133126187810973,0.273037387725107,Other,Prevalence
8,1,0.216359310733971,0.0382507451716163,0.152552169606552,0.302394921285748,Other,Prevalence
9,1,0.239621040640483,0.0399999228042659,0.171571293081101,0.328010719342514,Other,Prevalence
10,1,0.261377774808643,0.0411897187279315,0.18985049532767,0.351110170512696,Other,Prevalence
11,1,0.281737843446966,0.0419042231832795,0.207677746814272,0.372532366144926,Other,Prevalence
12,1,0.300800866774059,0.042216976613997,0.224953569009683,0.390922045512226,Other,Prevalence
13,1,0.318658541761275,0.0421925376494284,0.241754877902901,0.407986991819494,Other,Prevalence
14,1,0.335395348563462,0.0418878099932762,0.258011916026013,0.422795313675674,Other,Prevalence
15,1,0.351089185932198,0.0413531716211236,0.273733814369566,0.436062650425406,Other,Prevalence
16,1,0.365811943690329,0.0406334402500153,0.288120366661208,0.448327790174165,Other,Prevalence
17,1,0.379630019308753,0.03976870129724,0.302753629254192,0.461047880811783,Other,Prevalence
18,1,0.392604784737618,0.0387950179648031,0.316859714551689,0.471942468547077,Other,Prevalence
19,1,0.404793008880986,0.0377450372615188,0.330354175263255,0.48042496336428,Other,Prevalence
20,1,0.416247240446748,0.0366485004166504,0.343440207675336,0.489165211779272,Other,Prevalence
21,1,0.427016155336192,0.0355326611080811,0.35600163884933,0.497151451347205,Other,Prevalence
22,1,0.437144872246262,0.0344226102977624,0.367700802212206,0.503862100536033,Other,Prevalence
23,1,0.446675239731189,0.0333415026158188,0.379283327370269,0.510588189570552,Other,Prevalence
24,1,0.455646097599043,0.032310676937176,0.389998870917149,0.516571778841506,Other,Prevalence
25,1,0.46409351519511,0.0313496642484473,0.40087682021255,0.522400693163479,Other,Prevalence
26,1,0.47205100884098,0.030476080569199,0.410521791402975,0.52818912967269,Other,Prevalence
27,1,0.479549740450251,0.0297054128088787,0.419456414523527,0.534095413667245,Other,Prevalence
28,1,0.486618699123902,0.0290507211448404,0.427742075081986,0.540573180741422,Other,Prevalence
29,1,0.493284867336779,0.0285223007564633,0.435908460139718,0.546188458542239,Other,Prevalence
30,1,0.499573373157511,0.0281273636703473,0.442787488418093,0.551571850944872,Other,Prevalence
31,1,0.505507629794887,0.0278698110276234,0.449858141742821,0.557288861623313,Other,Prevalence
32,1,0.511109463631448,0.0277501606432215,0.45555486137998,0.562855438388496,Other,Prevalence
33,1,0.516399231787814,0.027765671791301,0.461483769253077,0.568553023539488,Other,Prevalence
34,1,0.521395930157097,0.0279106730570441,0.466583835806188,0.574067885203888,Other,Prevalence
35,1,0.526117292756054,0.0281770602859784,0.470562418241091,0.580510191304524,Other,Prevalence
36,1,0.530579883157006,0.0285549022063347,0.473791213638922,0.585726907544411,Other,Prevalence
37,1,0.534799178690831,0.0290330792360676,0.477794546119582,0.590923141294499,Other,Prevalence
38,1,0.538789648045416,0.0295998871168887,0.480378615462317,0.595539796902487,Other,Prevalence
